Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-02-23 00:00:00,84.580805,258.37625,-3.7158264,88.940765,7.721975,2.7302e-06,2.7302e-06
1979-02-24 00:00:00,65.695189,315.35917,0.049593862,95.461081,4.9182962,1.7669001e-05,0
1979-02-25 00:00:00,101.99538,302.70126,-0.6762413,90.615193,6.8835803,1.09e-06,1.09e-06
1979-02-26 00:00:00,54.357521,303.47668,-4.4429166,93.244998,6.9594571,2.45537e-05,2.45537e-05
1979-02-27 00:00:00,93.28244,299.73042,-2.803333,90.930473,4.0514295,2.0499e-06,2.0499e-06
1979-02-28 00:00:00,169.69381,220.49292,-3.2274943,84.751929,6.237679,8e-10,8e-10
1979-03-01 00:00:00,72.642752,260.04626,-2.784997,83.536134,5.5694768,0,0
1979-03-02 00:00:00,74.684961,297.36667,-0.97957458,94.91708,5.5537091,3.2188e-06,3.2188e-06
1979-03-03 00:00:00,137.72507,281.82167,-1.1287483,93.525261,5.7926139,9.81e-08,9.81e-08
1979-03-04 00:00:00,183.04274,248.09501,-1.3191589,92.558918,6.3052564,1.212e-07,1.212e-07
1979-03-05 00:00:00,61.835112,340.21791,4.2579208,91.082386,7.152921,7.1577e-06,0
1979-03-06 00:00:00,78.449271,339.03291,4.8450015,88.800814,5.6309537,2.09212e-05,0
1979-03-07 00:00:00,174.22,292.24583,3.3600085,83.639486,4.7809952,3.0037e-06,0
1979-03-08 00:00:00,186.18943,265.48417,0.17000605,85.091306,7.0715088,0,0
1979-03-09 00:00:00,146.71575,276.47042,-0.4845782,77.259052,4.8014721,3.2328e-06,3.2328e-06
1979-03-10 00:00:00,65.86416,302.47,0.57750727,86.14002,6.0997983,5.6098e-06,0
1979-03-11 00:00:00,88.581471,292.72292,-0.52540944,80.361324,8.3227662,4.7915e-06,4.7915e-06
1979-03-12 00:00:00,122.47614,234.9,-7.7579127,66.651909,12.698076,0,0
1979-03-13 00:00:00,146.6203,237.42708,-6.1629115,75.840449,8.0674176,1.942e-07,1.942e-07
1979-03-14 00:00:00,68.930934,312.9,2.5987602,86.76695,8.6497914,5.1591001e-06,0
1979-03-15 00:00:00,148.8578,226.95875,-9.0666578,61.1709,11.369257,0,0
1979-03-16 00:00:00,112.39445,252.78001,-9.4145747,71.279408,5.6793082,0,0
1979-03-17 00:00:00,137.74277,271.15251,-4.171244,73.784467,5.1668511,0,0
1979-03-18 00:00:00,144.04123,222.68709,-5.7654086,79.996745,8.8996833,0,0
1979-03-19 00:00:00,148.85784,270.20417,-1.3633242,80.246851,7.928366,0,0
1979-03-20 00:00:00,209.39366,241.62667,0.50875753,72.582451,9.4436031,0,0
1979-03-21 00:00:00,225.48857,267.29001,3.8387568,79.119056,5.7297986,0,0
1979-03-22 00:00:00,232.19136,243.89542,6.1095901,66.057302,3.7900204,0,0
1979-03-23 00:00:00,234.30855,251.25209,8.9279304,56.448019,4.4797089,0,0
1979-03-24 00:00:00,199.38082,284.50542,8.0366709,75.713013,11.715375,1.3422e-06,0
1979-03-25 00:00:00,183.17977,320.72834,9.9233439,87.760282,9.588517,4.7762001e-06,0
1979-03-26 00:00:00,139.20702,295.49959,3.7587474,74.529604,8.0478637,1.28e-08,0
1979-03-27 00:00:00,153.63434,262.77043,-4.1524961,41.271014,12.183522,0,0
1979-03-28 00:00:00,254.34821,227.51042,-2.0595777,45.518276,6.854145,0,0
1979-03-29 00:00:00,94.183171,307.23083,1.8150052,80.768756,6.9170474,1.1569e-06,0
1979-03-30 00:00:00,56.89577,329.20125,4.7737556,91.604048,4.9755142,1.5189e-06,0
1979-03-31 00:00:00,107.15275,336.84208,8.0441706,87.778528,5.0467614,1.5666e-06,0
1979-04-01 00:00:00,128.15413,318.55626,6.8750066,84.457946,5.7080951,1.3e-08,0
1979-04-02 00:00:00,68.082215,313.46417,1.6379232,89.731024,10.801835,1.985e-05,0
1979-04-03 00:00:00,168.74956,296.585,5.0770915,77.242888,5.08279,1.5544e-06,0
1979-04-04 00:00:00,235.0843,249.255,2.653758,67.87741,6.6551622,9.334e-07,0
1979-04-05 00:00:00,146.56853,297.36542,2.0475085,82.111049,7.4104483,8.1812999e-06,0
1979-04-06 00:00:00,88.948064,274.49126,0.17333883,68.305958,9.7067421,4.193e-07,0
1979-04-07 00:00:00,109.58894,276.95417,-2.0212438,69.226303,14.623212,1.948e-07,1.948e-07
1979-04-08 00:00:00,247.04401,232.11542,-2.0570791,58.132274,9.0983933,9.8129996e-07,9.8129996e-07
1979-04-09 00:00:00,91.58374,296.79875,-1.5654154,87.56488,5.9993818,1.80876e-05,1.80876e-05
1979-04-10 00:00:00,186.89555,280.64126,0.091671244,82.083691,11.464905,2.418e-06,0
1979-04-11 00:00:00,268.8862,209.50083,-0.37623698,70.22971,9.9725176,0,0
1979-04-12 00:00:00,264.06717,231.27958,2.4308411,64.371683,7.8632937,0,0
1979-04-13 00:00:00,264.3003,242.25875,3.0720904,75.137905,6.0647982,0,0
1979-04-14 00:00:00,110.97231,300.96167,1.8862511,86.595151,6.3219821,8.6652e-06,0
1979-04-15 00:00:00,105.23923,307.10125,3.3233416,85.262884,2.2658841,1.1034e-06,0
1979-04-16 00:00:00,98.533757,314.10584,3.178757,85.336446,3.5279724,1.1438e-06,0
1979-04-17 00:00:00,141.20737,303.36125,4.5120941,71.743911,7.1155356,7.74e-08,0
1979-04-18 00:00:00,188.93677,289.91125,3.4641739,60.909444,7.5793804,0,0
1979-04-19 00:00:00,184.16252,285.41125,3.8362556,62.775803,6.6717432,0,0
1979-04-20 00:00:00,217.23598,280.86626,4.8795881,60.395191,5.4536431,0,0
1979-04-21 00:00:00,283.41551,240.19792,7.4500023,50.065619,2.5327629,0,0
1979-04-22 00:00:00,133.67322,300.46625,8.378759,63.297485,3.9561097,0,0
1979-04-23 00:00:00,277.72677,270.71041,10.707086,62.727332,6.146377,0,0
1979-04-24 00:00:00,267.06083,284.58125,11.180002,55.993228,4.428231,0,0
1979-04-25 00:00:00,179.01168,320.34334,11.467096,67.807394,7.3356349,2.857e-07,0
1979-04-26 00:00:00,110.73409,353.71917,10.916259,82.220418,7.5293036,1.6583e-06,0
1979-04-27 00:00:00,96.904655,370.46667,14.079172,94.220982,10.413229,2.72751e-05,0
1979-04-28 00:00:00,266.47479,336.17959,14.97293,83.336247,4.3321296,5.3905e-06,0
1979-04-29 00:00:00,177.92629,348.53583,12.285438,82.440648,4.5459704,4.7281e-06,0
1979-04-30 00:00:00,217.82727,336.22666,11.937082,68.813942,3.0735847,0,0
1979-05-01 00:00:00,183.91086,308.03709,10.837506,58.878113,4.783538,0,0
1979-05-02 00:00:00,227.95626,282.66168,6.1800044,67.770071,7.0252308,1.0784e-06,0
1979-05-03 00:00:00,229.74334,293.66625,7.9541743,65.512255,4.7591453,4.9727e-06,0
1979-05-04 00:00:00,235.34987,328.00417,11.055011,81.698282,6.1937582,3.2117999e-06,0
1979-05-05 00:00:00,200.81198,292.18543,5.8804209,69.928057,8.4699296,0,0
1979-05-06 00:00:00,254.74891,275.32376,5.3995911,62.796819,4.9662496,0,0
1979-05-07 00:00:00,257.65391,263.22083,8.3466672,53.481428,3.7355195,0,0
1979-05-08 00:00:00,281.94866,300.27584,13.688346,59.898365,5.6702244,0,0
1979-05-09 00:00:00,282.26293,343.57834,21.106265,69.797201,6.1405038,0,0
1979-05-10 00:00:00,283.15326,340.01376,20.357088,69.981356,5.8935271,2.68e-08,0
1979-05-11 00:00:00,203.99144,340.30125,14.994169,65.934115,4.6112105,0,0
1979-05-12 00:00:00,191.91932,345.32875,13.141676,76.455232,7.6537797,1.948e-07,0
1979-05-13 00:00:00,177.8015,371.43917,15.561259,87.423831,5.6484282,3.3130001e-06,0
1979-05-14 00:00:00,89.997687,361.79375,14.129171,87.506792,3.7158638,1.201e-06,0
1979-05-15 00:00:00,278.5281,314.165,14.047923,78.190238,3.9857781,1.196e-07,0
1979-05-16 00:00:00,225.52079,322.69792,13.405424,77.23871,5.5704872,0,0
1979-05-17 00:00:00,272.06495,287.04042,11.006258,69.796238,4.1860771,2.104e-07,0
1979-05-18 00:00:00,144.81737,324.58792,11.927094,83.035834,4.5425836,4.162e-07,0
1979-05-19 00:00:00,155.67059,345.35834,12.845421,90.414573,5.6775798,3.58e-07,0
1979-05-20 00:00:00,125.49311,359.33917,12.938339,92.022624,5.1184433,2.8392e-06,0
1979-05-21 00:00:00,255.49056,342.87917,15.792502,84.804888,4.320687,1.5626e-06,0
1979-05-22 00:00:00,289.6355,300.3525,13.180006,66.445041,5.4745121,2.16e-08,0
1979-05-23 00:00:00,122.34808,351.01167,12.149591,83.557685,4.2698097,1.90385e-05,0
1979-05-24 00:00:00,75.651662,363.69042,11.869588,95.635059,4.9553616,4.76481e-05,0
1979-05-25 00:00:00,85.765522,367.89041,13.450006,95.544459,7.0092213,2.256e-05,0
1979-05-26 00:00:00,219.86802,341.37417,14.656259,88.295121,9.3762124,1.7366e-06,0
1979-05-27 00:00:00,239.53618,324.67792,12.302924,76.601305,7.5003777,4.462e-07,0
1979-05-28 00:00:00,191.49201,347.52416,13.108762,85.911465,5.7505347,1.3686e-05,0
1979-05-29 00:00:00,253.14862,337.8075,14.619592,82.014735,3.611258,9.9528e-06,0
1979-05-30 00:00:00,208.54094,333.07042,13.826255,82.43004,4.484317,9.3245002e-06,0
1979-05-31 00:00:00,292.77254,315.04793,14.893336,73.116608,5.4845726,3.024e-07,0
1979-06-01 00:00:00,226.42741,358.78667,16.539587,76.208777,2.4033285,6.62e-08,0
1979-06-02 00:00:00,218.66951,370.72708,17.248754,80.163007,4.0255238,0,0
1979-06-03 00:00:00,195.14897,351.64458,17.564586,77.075496,4.1407873,0,0
1979-06-04 00:00:00,235.50532,327.22542,17.035833,70.396249,3.1607505,2.6495e-06,0
1979-06-05 00:00:00,283.36772,335.40209,18.003346,77.452857,3.6898908,7.4040001e-06,0
1979-06-06 00:00:00,295.52999,293.78917,14.488339,68.445121,4.7474563,2.9e-08,0
1979-06-07 00:00:00,276.26464,316.79209,16.08833,72.743306,5.5150174,0,0
1979-06-08 00:00:00,272.74012,359.01542,18.808335,85.457159,6.1687654,0,0
1979-06-09 00:00:00,193.1504,397.27875,21.311667,85.695067,3.649537,6.311e-07,0
1979-06-10 00:00:00,155.93445,389.37834,20.696675,88.365467,6.4639535,0,0
1979-06-11 00:00:00,97.538356,369.165,15.945008,90.881469,5.7003869,7.1402e-06,0
1979-06-12 00:00:00,242.16625,317.65918,11.113334,81.422789,7.9476028,1.2822e-06,0
1979-06-13 00:00:00,274.62308,305.05667,10.553753,69.524837,7.0054457,0,0
1979-06-14 00:00:00,312.88873,280.36126,12.936672,67.015279,4.7725737,0,0
1979-06-15 00:00:00,300.79123,325.49334,18.447923,73.237492,6.2978848,0,0
1979-06-16 00:00:00,301.29055,345.82208,21.989169,74.575564,6.1937509,0,0
1979-06-17 00:00:00,267.25509,362.0075,22.077924,76.772468,4.7482395,3.068e-07,0
1979-06-18 00:00:00,275.20671,360.88,20.412926,78.641384,5.4320046,7.51e-08,0
1979-06-19 00:00:00,304.23084,313.72543,16.055427,69.118738,5.3128618,0,0
1979-06-20 00:00:00,309.5701,293.73459,15.870833,63.358894,3.4625166,0,0
1979-06-21 00:00:00,309.23315,288.67792,14.536254,67.095277,5.1115229,0,0
1979-06-22 00:00:00,282.26174,317.08417,15.773337,72.610538,4.5374744,0,0
1979-06-23 00:00:00,247.69206,349.13125,16.070418,82.123517,5.9197697,0,0
1979-06-24 00:00:00,141.75902,348.39875,11.775836,84.80811,7.2583218,0,0
1979-06-25 00:00:00,232.02377,328.17583,11.292921,74.845208,7.1056003,0,0
1979-06-26 00:00:00,307.59149,287.20209,12.977097,66.174485,3.1882138,0,0
1979-06-27 00:00:00,277.94898,307.92376,14.360836,76.193902,7.4338357,1.4496e-06,0
1979-06-28 00:00:00,200.47297,361.34292,16.662501,80.966327,2.910553,4.5495999e-06,0
1979-06-29 00:00:00,284.34868,342.79333,17.463752,81.390151,3.5158584,2.4802e-06,0
1979-06-30 00:00:00,163.96891,356.17917,16.63709,85.503228,6.3079419,6.9812002e-06,0
1979-07-01 00:00:00,184.61793,378.17708,18.211253,89.677135,6.6879455,4.3588101e-05,0
1979-07-02 00:00:00,206.23155,359.79833,18.082507,81.325958,4.0092927,2.1704e-06,0
1979-07-03 00:00:00,304.02843,323.62167,17.168757,71.998232,8.5963717,6.707e-07,0
1979-07-04 00:00:00,282.15509,303.25459,12.636254,69.886857,5.9036568,5.94e-08,0
1979-07-05 00:00:00,196.76743,320.87292,10.295428,74.667438,7.567991,2.764e-07,0
1979-07-06 00:00:00,208.34526,334.595,12.720841,74.07444,6.563062,0,0
1979-07-07 00:00:00,288.81219,333.5,15.622505,70.083187,4.8402608,0,0
1979-07-08 00:00:00,304.94909,336.00833,18.871671,69.374094,3.9712418,0,0
1979-07-09 00:00:00,304.81633,336.75,20.44584,71.043539,3.9837329,0,0
