Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
        0   0.00000       17.2000       17.2000       8.00000      0.341451      0.117835E-01   0.00000      -201.213     -0.423713      -104.164       291.529       0.00000      -398.938       11.5500      0.500000       5.00000       4.00000      0.873600       0.00000       0.00000       0.00000       0.00000    
        1   1.00000       17.3593       17.3593       17.3593      0.193044      0.665988E-02  0.513660E-02  -239.582      -28.6843      -110.933       263.370       0.00000      -399.814       11.5500      0.500000       5.00000       4.00000       2.91767       0.00000       0.00000       0.00000       0.00000    
        2   2.00000       17.3965       17.3965       17.3965      0.240164      0.828486E-02  0.798521E-02  -244.840      -32.3172      -134.026       193.884       0.00000      -400.019       11.5500      0.500000       5.00000       4.00000       2.92579       0.00000       0.00000       0.00000       0.00000    
        3   3.00000       17.3005       17.3005       17.3005      0.265839      0.917229E-02  0.682530E-02  -270.332      -35.4219      -134.474       263.248       0.00000      -399.491       11.5500      0.500000       5.00000       4.00000       2.90483       0.00000       0.00000       0.00000       0.00000    
        4   4.00000       17.2827       17.2827       17.2827      0.196673      0.678607E-02  0.453173E-02  -168.586      -18.8765      -76.7170       185.684       0.00000      -399.393       11.5500      0.500000       5.00000       4.00000       2.90094       0.00000       0.00000       0.00000       0.00000    
        5   5.00000       17.3080       17.3080       17.3080      0.274934      0.948596E-02   0.00000      -94.3144       11.7233      -36.7674       207.102       0.00000      -399.532       11.5500      0.500000       5.00000       4.00000       2.90646       0.00000       0.00000       0.00000       0.00000    
        6   6.00000       17.5037       17.5037       17.5037      0.300761      0.103731E-01   0.00000      -208.959      -4.97539      -105.171       288.319       0.00000      -400.610       11.5500      0.500000       5.00000       4.00000       2.94920       0.00000       0.00000       0.00000       0.00000    
        7   7.00000       17.6398       17.6398       17.6398      0.203461      0.701540E-02   0.00000      -187.456     -0.146412      -89.8806       288.083       0.00000      -401.361       11.5500      0.500000       5.00000       4.00000       2.97892       0.00000       0.00000       0.00000       0.00000    
        8   8.00000       17.8137       17.8137       17.8137      0.135240      0.466153E-02   0.00000      -129.696       11.7971      -51.1217       285.159       0.00000      -402.322       11.5500      0.500000       5.00000       4.00000       3.01691       0.00000       0.00000       0.00000       0.00000    
        9   9.00000       18.0906       18.0852       17.8137      0.155437      0.535478E-02   0.00000      -99.0203       13.2695      -42.8294       209.909       0.00000      -403.855       11.0997      0.500000       5.00000       4.00000       3.01691       0.00000       0.00000       0.00000       0.00000    
       10   10.0000       18.4387       18.2773       17.8137      0.394827      0.135924E-01  0.570020E-02  -165.160      -17.2069      -79.6969       165.041       0.00000      -405.790       5.58469      0.500000       5.00000       4.00000       3.01691       0.00000       0.00000       0.00000       0.00000    
       11   11.0000       18.3987       18.2717       17.7959      0.325286      0.111992E-01  0.462607E-02  -154.719      -17.8538      -62.3471       182.875       0.00000      -405.567       6.86162      0.518959       5.00000       4.00000       3.01302       0.00000       0.00000       0.00000       0.00000    
       12   12.0000       18.4580       18.3165       17.8099      0.159746      0.549923E-02  0.349841E-02  -133.344      -12.4672      -48.9235       173.499       0.00000      -405.897       6.86163      0.537788       5.00000       4.00000       3.01607       0.00000       0.00000       0.00000       0.00000    
       13   13.0000       18.5404       18.3826       17.8236      0.214428      0.738045E-02   0.00000      -112.846       7.72146      -47.0072       205.255       0.00000      -406.356       6.86164      0.542161       5.00000       4.00000       3.01907       0.00000       0.00000       0.00000       0.00000    
       14   14.0000       18.7606       18.5419       17.8236      0.220362      0.758140E-02  0.750911E-02  -255.280      -38.7868      -126.327       204.928       0.00000      -407.584       6.50742      0.534685       5.00000       4.00000       3.01907       0.00000       0.00000       0.00000       0.00000    
       15   15.0000       18.5579       18.4468       17.7835      0.918118E-01  0.315999E-02   0.00000      -179.512      -14.5547      -64.5788       248.256       0.00000      -406.453       8.48688      0.540847       5.00000       4.00000       3.01031       0.00000       0.00000       0.00000       0.00000    
       16   16.0000       18.7098       18.5639       17.7835      0.941714E-01  0.324023E-02   0.00000      -152.351      -8.95233      -59.9802       206.409       0.00000      -407.301       8.17031      0.538349       5.00000       4.00000       3.01031       0.00000       0.00000       0.00000       0.00000    
       17   17.0000       18.8216       18.6548       17.7835      0.148783      0.511818E-02  0.478759E-02  -162.775      -13.1333      -71.9836       185.882       0.00000      -407.925       8.08934      0.536282       5.00000       4.00000       3.01031       0.00000       0.00000       0.00000       0.00000    
       18   18.0000       18.8645       18.6906       17.7916      0.174341      0.599685E-02  0.509871E-02  -208.002      -17.8059      -94.2540       239.856       0.00000      -408.165       8.08934      0.540974       5.00000       4.00000       3.01209       0.00000       0.00000       0.00000       0.00000    
